ticker,epochs_trained,train_r2,train_rmse,train_mae,train_dir_acc,val_r2,val_rmse,val_mae,val_dir_acc,test_r2,test_rmse,test_mae,test_dir_acc,final_train_loss,final_val_loss,best_val_loss,training_time_sec,latest_date,forecast_return
CVX,25,0.8472574524182563,0.035006284056344476,0.023847899492991164,86.53295128939828,-0.1948778284381547,0.05717587933906027,0.04349152693109191,59.63302752293578,0.10877185746119677,0.06149200353349993,0.04399397851779836,81.27853881278538,0.18492494523525238,0.6819753646850586,0.5866842269897461,27.295043468475342,2026-01-16,2.2852778
KHC,17,0.4500775580051367,0.06363984257168281,0.044633165812087504,75.7314974182444,0.10484715449251447,0.05153747586123014,0.04237024982753877,70.64220183486239,-0.43086165184347025,0.05650586804097559,0.04650602740134545,79.90867579908677,0.12695008516311646,0.5925344824790955,0.4231334626674652,11.751847267150879,2026-01-16,-12.247539
WELL,17,0.3080296234891149,0.08547766411366883,0.050277983959259795,68.36676217765043,-0.12834211836871523,0.062115382502644256,0.05188281303803786,78.44036697247707,0.1201508416847239,0.04799735626995153,0.03738136191472832,77.6255707762557,0.23283086717128754,0.8438317775726318,0.6135815978050232,17.612989902496338,2026-01-16,3.4043431
CRWD,18,0.7922907571918734,0.07044442424384843,0.05570932498309362,88.55534709193246,-0.5218526995922659,0.14861285172423724,0.11644008690919681,54.88721804511278,0.17935459004590548,0.08623294807416966,0.07180148684818499,76.86567164179104,0.16782765090465546,1.2572722434997559,0.8886683583259583,15.183170080184937,2026-01-16,3.8986921
ORCL,17,0.5150129531174166,0.04965702263377757,0.03713485920347018,78.07670291929021,0.011566398698900748,0.09438029663130935,0.07889521844662241,62.84403669724771,0.2265967622522348,0.1541795578770551,0.12768561710757678,75.34246575342466,0.1705867350101471,1.1882518529891968,0.9648964405059814,19.385604858398438,2026-01-16,3.9161801
LRCX,18,0.4085515578968779,0.08809776391211911,0.0647587699394771,75.67258156840298,-0.5156183838181181,0.12690765388209022,0.09276849276875347,55.04587155963303,-0.08850961158339321,0.1334379544799827,0.10246619001964573,73.51598173515981,0.14965546131134033,0.8418346643447876,0.6745914220809937,24.03872036933899,2026-01-16,10.050273
SYF,20,0.7673585921568956,0.0588932096354826,0.04245096671447236,84.27997705106138,-0.20758480988071182,0.0967083525093916,0.07868177598256647,60.09174311926605,0.13103758254295417,0.1023705315032689,0.07745627333826159,72.93577981651376,0.14985617995262146,0.978757917881012,0.805483341217041,19.563295602798462,2026-01-16,-1.1415005
RTX,17,0.24404295439595547,0.07352574937861416,0.04570798603421413,72.5085910652921,-0.2272599657154406,0.06106797348497581,0.04710967658172365,55.96330275229357,-0.41978512540512347,0.06045700961165971,0.046200144826449845,72.14611872146118,0.1855112761259079,0.8261802196502686,0.6262272000312805,17.498421669006348,2026-01-16,0.4235506
HD,16,0.24328793582313102,0.0635304213989098,0.04667114238649568,70.17744705208929,-0.05379922407170579,0.06162309635007131,0.04925092648068239,57.3394495412844,0.13282073057322885,0.05830389545348511,0.045275068241278846,70.77625570776256,0.153171569108963,0.6725274324417114,0.5929633975028992,19.77956748008728,2026-01-16,4.453945
EIX,16,0.3578071479073325,0.06488598205191205,0.04464202396567628,74.92844876931883,-0.07901974847164861,0.12725146001311466,0.0868835498076757,58.71559633027523,0.08345698820612935,0.05653863310236407,0.04507173128254533,70.64220183486239,0.17606230080127716,1.4472976922988892,1.0773743391036987,23.801542043685913,2026-01-16,0.623858
GE,16,0.2080467153045884,0.11397948356182797,0.07700728649530009,68.8430698739977,-0.20186679351272563,0.08070936701805179,0.06346417109501784,59.174311926605505,-0.21234880752365326,0.08988357625374019,0.06930254135270696,70.31963470319634,0.22034280002117157,0.7396167516708374,0.6202918291091919,11.145571231842041,2026-01-16,1.1883736
NTNX,17,0.16965658593407085,0.16167816564408063,0.1111656572053399,65.96141879278157,-0.05784663109795396,0.12777652806597026,0.10201159763619602,51.741293532338304,0.020938731320108706,0.14635565594323946,0.10829777115459575,70.1492537313433,0.19057105481624603,0.9068977236747742,0.7296417355537415,19.615896701812744,2026-01-16,1.2283206
HUBB,16,0.24017244489299372,0.06860107007416227,0.052266224307055666,68.86090440755581,0.012535089507973551,0.07012750019614579,0.05564300753397695,55.96330275229357,-0.09036660467901725,0.07258724285503101,0.051790946819064924,69.40639269406392,0.1206241026520729,0.9564435482025146,0.5129877328872681,15.460139274597168,2026-01-16,3.6109805
PSX,17,0.3628916384574895,0.09416467744213614,0.06659857324877375,73.89811104751001,-0.17200317305907808,0.07670891296870294,0.06346518570823409,56.42201834862385,0.36928271385660794,0.07748775457460165,0.05504114860535368,69.40639269406392,0.14758515357971191,0.8252685070037842,0.4562622904777527,16.961830615997314,2026-01-16,1.7467618
CRM,17,0.35599955242701586,0.07304224116589288,0.05251626879729917,75.61534058385804,0.16945296039957292,0.08568508075553384,0.06966037427047016,67.43119266055045,-0.2542308559470414,0.09273310771360714,0.0748166769693655,68.0365296803653,0.16230615973472595,0.9576340913772583,0.7000797390937805,16.880434274673462,2026-01-16,-4.2065144
CMCSA,16,0.11883028068000923,0.06348595770299877,0.04864883071594954,60.36655211912944,-0.036041967865332536,0.05872516308813946,0.04609235977900738,55.04587155963303,-0.020850204112792703,0.06334125014714144,0.05199370163839835,67.57990867579909,0.13409756124019623,0.639193594455719,0.5501474738121033,27.424925088882446,2026-01-16,3.2296896
APD,16,0.3228647012373921,0.05936800354111759,0.04346365473379544,70.6926159129937,-0.21167818635544133,0.08041845479481183,0.06738860472770987,48.1651376146789,-0.39836631725204663,0.07366657634043802,0.059760037600750236,67.57990867579909,0.18415431678295135,1.283692479133606,0.9961379766464233,19.40684676170349,2026-01-16,6.226027
CCK,17,0.4511909280633414,0.06422647295824012,0.04390478153254487,77.12155963302753,-0.2235130808006216,0.07999430256933115,0.06328294221167746,61.92660550458715,0.27986983639748453,0.05333312576087745,0.04322491340054655,67.57990867579909,0.17144860327243805,1.0100537538528442,0.8823622465133667,19.227237224578857,2026-01-16,8.772707
CBOE,16,0.13181295588542186,0.06365925466864894,0.04103523825165002,68.91814539210075,-0.11204963623871289,0.06367011431837993,0.05112967941292925,52.293577981651374,0.06433877129511811,0.041321126854526324,0.0330406437258819,67.12328767123287,0.17678257822990417,1.3080928325653076,0.9587062001228333,18.430753469467163,2026-01-16,5.0165057
MA,16,0.16104020693293564,0.06219488669552825,0.04534979010908151,70.29192902117917,-0.2636997007600439,0.042369454176998826,0.03591225042598663,52.752293577981646,0.1032373153517614,0.05006785660055757,0.04140599000722559,67.12328767123287,0.19474340975284576,0.9037719964981079,0.6918880939483643,34.096638917922974,2026-01-16,2.3038745
ES,18,0.613076605523296,0.04061976683667035,0.02835290661227796,82.68348623853211,-0.27680277935713016,0.06464121082669032,0.05508025618995348,51.8348623853211,0.20122067701957047,0.058390213759221404,0.049464384013779825,66.97247706422019,0.11000441014766693,1.0973858833312988,0.7983739376068115,18.310185432434082,2026-01-16,7.417476
MSTR,25,0.8953671328327535,0.07453378556301377,0.05341303694799092,83.51459645105895,-0.36483435050180946,0.3063922460426755,0.23873806334120043,56.88073394495413,-0.021111685447552375,0.18585202420821134,0.14308071637209363,66.21004566210046,0.1956678032875061,1.4922467470169067,1.3252956867218018,45.88578748703003,2026-01-16,-5.3097367
TT,18,0.6094323383406535,0.04822492756586646,0.03553073808746324,83.9152833428735,-0.33257544031586606,0.07275729214414137,0.05922703743161819,52.752293577981646,0.3528023278425483,0.06480036102760699,0.05136515738509623,66.21004566210046,0.16624808311462402,1.0872021913528442,0.865186333656311,20.07178831100464,2026-01-16,5.457449
LDOS,27,0.8940889356907343,0.025832284414862756,0.018488916685876416,90.03436426116839,0.38888561165694213,0.07199416389207725,0.059891205800936057,63.76146788990825,-0.7618012849392441,0.07273692470254446,0.058998048112951736,66.21004566210046,0.12504363059997559,0.9592136144638062,0.794532299041748,27.953227043151855,2026-01-16,-2.981162
HCA,16,0.2111450201284073,0.08992871603473383,0.061049832765066134,69.54779622209502,-0.17163866273177786,0.08955024193780181,0.07512902648244373,44.95412844036697,-0.2844781061046566,0.07010447189900328,0.056394280669029996,66.21004566210046,0.20001555979251862,1.1485835313796997,0.9093049764633179,13.186556339263916,2026-01-16,3.0521154
JPM,16,0.1428389902696644,0.07127896427635928,0.048969344001457346,65.6554092730395,-0.07087278799700303,0.057004397857319054,0.048513863373272605,67.43119266055045,-0.047749323171917046,0.0663741430138441,0.04866424148654959,65.75342465753424,0.16764427721500397,1.050058364868164,0.6677570939064026,12.034253597259521,2026-01-16,2.2684693
GOOG,16,0.14754809416117431,0.04835798429324586,0.03636995936534795,64.1843021698366,-0.14459358373381526,0.05704319677141175,0.04347027772181986,58.798283261802574,-0.07840218045844582,0.06326116260998897,0.048707128584982384,65.31049250535332,0.19628259539604187,0.9106542468070984,0.7555464506149292,36.88706970214844,2026-02-02,6.5782666
CMS,17,0.2716992817641508,0.046614512916726546,0.03307500033344154,76.40320733104238,0.07011987490644711,0.04489762715339747,0.037653535014640194,63.30275229357798,0.04804649037342745,0.03446789994204549,0.026545642436151835,65.29680365296804,0.17373698949813843,1.0328283309936523,0.5862743258476257,18.048152685165405,2026-01-16,1.1041999
EME,23,0.7553243561201051,0.04457864132005305,0.026843538694120074,86.76975945017182,-0.004179073322877702,0.0935696432962121,0.07730585640450048,61.46788990825688,-0.6496762451075484,0.13196987744234193,0.10657984107984952,65.29680365296804,0.1651851385831833,0.9881355166435242,0.875002384185791,25.436131238937378,2026-01-16,8.48875
LULU,26,0.8878954730747923,0.03781030559796437,0.026916808400353896,89.39828080229226,-0.5456216998098093,0.14132327523679525,0.11565600885384211,64.6788990825688,-0.1827453469178768,0.16976847694183744,0.13635695877007628,64.84018264840182,0.13944682478904724,1.112768292427063,0.9108183979988098,33.172008752822876,2026-01-16,-2.5271654
DAL,16,0.22755576586755444,0.11454199006418614,0.0717526805750539,71.72295363480252,-0.17808480085330847,0.1189382329965555,0.09946287104477691,52.293577981651374,0.10663267900325402,0.1403595549602741,0.10646442547280321,64.84018264840182,0.1646348088979721,0.9591100215911865,0.8044583201408386,16.155941486358643,2026-01-16,-1.2015641
MCK,17,0.30256100838172717,0.0575757579123685,0.04433823912203671,70.5208929593589,-0.0901745798613347,0.08677148270940227,0.06790299697167351,60.550458715596335,-0.13782013470038068,0.05623079601794,0.04737265451855449,64.84018264840182,0.17533309757709503,1.2002959251403809,1.0763713121414185,19.798497438430786,2026-01-16,4.587686
VZ,16,0.20301097862401074,0.04752340178232303,0.035830195095934124,67.37263880938752,0.04693404323126538,0.049708677870526456,0.040999180394097674,62.84403669724771,0.1451711748086767,0.03811956898627604,0.028629474078127052,64.6788990825688,0.173531636595726,0.7149304151535034,0.6733438372612,19.199835777282715,2026-01-16,0.28806925
COR,19,0.6506651427080972,0.03916712079499356,0.030196859541042495,84.7738981110475,0.27212957693934137,0.051668050306390594,0.04263202709278255,61.00917431192661,-0.2563179452882407,0.06018158404483049,0.04617443445640175,63.926940639269404,0.13045141100883484,0.5252181887626648,0.3622470498085022,21.458455801010132,2026-01-16,-6.6319885
EXPD,17,0.48607909625984047,0.04819532776069466,0.03623670812712776,77.79049799656555,-0.3517067720292799,0.05075740984112668,0.039508716049766475,62.38532110091744,-0.48098891329271165,0.0847745243279948,0.05938261059434245,63.926940639269404,0.15032818913459778,0.7768973112106323,0.61614990234375,18.329598665237427,2026-01-16,1.5037537
NEE,16,0.37056436338534016,0.05760517080854741,0.040869302187737246,75.6586483390607,-0.8235954241059593,0.09583586385977765,0.07356588745804561,49.08256880733945,-0.12693860642359978,0.06697667422366294,0.053652980144263715,63.926940639269404,0.1945425570011139,1.4046396017074585,1.1704336404800415,18.073212385177612,2026-01-16,5.639136
KDP,17,0.31817422777313886,0.05251675447639598,0.034494316583264364,76.6189111747851,0.09525608686893339,0.05714209637950828,0.048917705984830834,67.88990825688074,0.06009542488333586,0.0772090769390661,0.058384074704749565,63.926940639269404,0.19095554947853088,1.0658830404281616,0.6810845136642456,12.18362832069397,2026-01-16,4.938936
PHM,18,0.2858020115869545,0.09667867526739433,0.058327019695929766,73.6540664375716,-0.27933258091611357,0.10249192010220615,0.08092950920963997,46.788990825688074,0.1786516324389943,0.0691492431828945,0.056161682740260864,63.76146788990825,0.2425680011510849,1.2959650754928589,0.9392715692520142,17.837186098098755,2026-01-16,3.9166331
CDNS,17,0.32409532855188594,0.07091767560042653,0.05369738322708828,75.0,-0.1513767997243769,0.10056882421432645,0.07077516746531022,55.5045871559633,-0.1241735974007101,0.10129976078341556,0.0767591113591743,63.4703196347032,0.16399042308330536,0.9620674252510071,0.6947349905967712,16.862339973449707,2026-01-16,1.9411445
NOC,16,0.25409813070534715,0.05566898878018664,0.041068751560985925,70.46365197481397,0.02602363601839619,0.06276176356996993,0.050872175730286295,54.12844036697248,-0.11805315445700426,0.07256893280155306,0.05921000198708703,63.4703196347032,0.2125832885503769,1.1114988327026367,0.7835392355918884,20.13560724258423,2026-01-16,4.1052938
ZTS,17,0.26622713120334496,0.05950635114740115,0.044317020614183786,72.3526044647968,-0.6149590423275915,0.07251384218854134,0.05723267281950072,27.06422018348624,0.002362884239288099,0.07048181749067325,0.05613742690493623,63.4703196347032,0.20654651522636414,1.1856633424758911,0.8737561106681824,12.942138433456421,2026-01-16,-0.50101876
MDB,16,0.12372342571007511,0.1769440496242246,0.12961339572552133,63.61031518624641,-0.11109175842735675,0.20460370000043504,0.15938880732248834,45.97701149425287,-0.5505807034672368,0.16480939089467364,0.1237287430453575,63.42857142857142,0.2014250010251999,1.1605727672576904,0.835965096950531,95.69179797172546,2026-01-16,-2.7338684
NUE,16,0.37441764896118856,0.08721373795437996,0.06350368072495927,71.32226674298798,-0.503744266246954,0.12189845223304283,0.08371216564762113,64.6788990825688,-0.10773672528015044,0.09208698578916504,0.0740231771514947,63.013698630136986,0.1457519829273224,0.9089766144752502,0.6807441115379333,20.408017873764038,2026-01-16,0.69411993
CAT,49,0.9359529593568097,0.022600792559581435,0.017461418130624507,92.9593589009731,-0.28887983752898094,0.07974963149880848,0.061964776703242276,55.5045871559633,-0.433044878396204,0.10526252172941687,0.08374378180219147,63.013698630136986,0.13766735792160034,0.6424204707145691,0.6161636710166931,48.655202865600586,2026-01-16,3.7817001
DGX,26,0.8942130162736446,0.02498498453784994,0.019034801605878646,87.97939324556381,-0.8584225075522509,0.06414775007416182,0.04964355778881648,57.3394495412844,-1.824138893133867,0.07306917917105178,0.05925589320685744,62.38532110091744,0.14634230732917786,0.9302064180374146,0.7031387090682983,25.483966588974,2026-01-16,4.435289
MMM,19,0.5965904043435366,0.04649780538377259,0.03609427237138713,78.12142038946163,-0.9014735933902529,0.09964264136698908,0.07399708233382127,66.5137614678899,0.2740277321964639,0.051857938746997026,0.041275111739767716,62.10045662100456,0.15386682748794556,1.2866909503936768,0.9830703139305115,43.45572805404663,2026-01-16,2.142036
FTV,16,0.1378352163368488,0.0729164880960762,0.0503766788581052,65.1780325890163,0.16136759949312562,0.05017137201121748,0.041345312520060525,64.25120772946859,-0.4383435384706045,0.07724094201695834,0.0626188792743706,62.019230769230774,0.2010013610124588,0.9192175269126892,0.5359997153282166,10.771059274673462,2026-01-16,0.18639565
BALL,28,0.8851927185724122,0.026710581392216833,0.020051840521576627,90.72696050372066,-0.9504687962220684,0.08718214877726148,0.06693181230012848,50.917431192660544,-1.38684487487006,0.10661757929143896,0.08366354177377205,61.92660550458715,0.11756458878517151,0.8020526766777039,0.7800043225288391,27.487804412841797,2026-01-16,-9.417176
EQT,32,0.9137627301022628,0.04542427088311735,0.034987161551985446,87.9083094555874,0.03114469297838207,0.09707489218679863,0.07624477261932122,65.13761467889908,-2.2502989852567987,0.13978301801135182,0.09961943276785865,61.92660550458715,0.13372080028057098,0.6968259215354919,0.5187853574752808,28.397772550582886,2026-01-16,31.768608
CARR,18,0.5461619836111291,0.05715989628246444,0.04491193836527061,73.98463227222832,0.2838156290273056,0.08657074511605282,0.06640398488254164,70.53571428571429,-1.249376839176597,0.08631202428904909,0.07358879897324351,61.73913043478261,0.12485038489103317,0.6117313504219055,0.515231728553772,10.19714617729187,2026-01-16,9.50178
MS,31,0.9272796249977927,0.024850527982224084,0.018946759478518344,90.95592444190041,-0.5935960441953052,0.09071254608368925,0.07014979700991465,58.71559633027523,-0.34072282601925163,0.0939237211979001,0.07075506005011445,61.64383561643836,0.1264043003320694,0.8060808777809143,0.7330809235572815,72.02150893211365,2026-01-16,1.0799408
HPE,17,0.3031241821573195,0.0786263599616,0.054550829517027256,72.24770642201835,-0.08040496109126227,0.09958354038170196,0.07846594201605564,47.706422018348626,0.042633009674381994,0.13203263169093013,0.10402530295538708,61.64383561643836,0.1447107195854187,1.0591779947280884,0.8358227014541626,17.078545331954956,2026-01-16,-4.103136
WDC,16,0.13275872674715972,0.1290886564149181,0.09528573408757372,67.58304696449026,0.05929250366104466,0.08868456104726928,0.06532716148839415,55.04587155963303,-0.556475140695498,0.20360827099363696,0.18429215818662317,61.46788990825688,0.17845365405082703,0.6774295568466187,0.5429592728614807,20.110992193222046,2026-01-16,1.7692089
JCI,25,0.8865053752069878,0.02926205904235887,0.02221324493241184,90.38351459645106,-0.1482860391443177,0.06233283501425658,0.05136267390894215,60.09174311926605,0.11773705387081035,0.07436307477325564,0.05511130115817361,61.46788990825688,0.130604088306427,0.7415407299995422,0.6285302639007568,27.783226490020752,2026-01-16,-4.95888
PNR,17,0.29211181653325224,0.07188877418058491,0.0514852498819099,67.31539782484258,-0.09224385037667382,0.07128154274922334,0.05903690538701627,50.917431192660544,0.04658646981006953,0.06692022087427554,0.05007599984139048,61.18721461187214,0.13586625456809998,1.088725209236145,0.7599916458129883,17.014684438705444,2026-01-16,-2.6760519
FBIN,24,0.850369126764706,0.03916561447870856,0.028835710240835272,87.57159221076746,0.07414518099562628,0.08850668270167426,0.0730804629632649,63.76146788990825,-0.5968889805159296,0.11733042928150796,0.08862110670499848,61.18721461187214,0.11961311101913452,0.6400254964828491,0.589342474937439,21.4874005317688,2026-01-16,7.3470592
UPS,28,0.9049532318266602,0.025160229237427244,0.019407686166551173,91.01316542644533,-1.328966175189771,0.08412003471125516,0.066786568898693,56.88073394495413,-0.8209785277430668,0.11969707246493731,0.09132203933059939,61.18721461187214,0.1350698471069336,0.9242939352989197,0.81153404712677,28.841482639312744,2026-01-16,-8.817827
BBY,16,0.2512109738095616,0.08965402814724231,0.06712898715509441,67.42987979393246,0.07421301844561479,0.08596841817408585,0.06307553038899251,65.13761467889908,-0.2661951777093743,0.11322072990003479,0.09039530083209286,60.73059360730594,0.16361358761787415,0.7541177868843079,0.49532902240753174,16.777262210845947,2026-01-16,-1.1603534
NVDA,16,0.148936543100197,0.1316896353104618,0.10239462412560461,67.31539782484258,-0.04330555694344995,0.13203733620066369,0.10875723367749682,57.798165137614674,-0.3189742903558852,0.1252758805597287,0.10420384256801105,60.273972602739725,0.1624639928340912,1.1485859155654907,0.7792171239852905,19.507104873657227,2026-01-16,7.0406914
AKAM,22,0.7830401983212396,0.035983138966359574,0.02729074164193456,87.17067583046965,-0.4048405819203307,0.09766599829515289,0.07781903918494242,66.97247706422019,0.004192881259186709,0.0874381483203385,0.06747155128723392,60.273972602739725,0.1352226436138153,0.8002972602844238,0.7535899877548218,23.202152729034424,2026-01-16,4.2221665
CNH,16,0.2561814399420148,0.09219980683671931,0.06644863357269108,70.96959265633964,-0.12539579861660943,0.0800432377826454,0.06792730537162893,54.377880184331794,-0.104709185101594,0.08621884939907663,0.06891066414377453,60.273972602739725,0.17019003629684448,0.8335679173469543,0.653272271156311,15.644071102142334,2026-01-16,6.0757637
CI,19,0.6022517375085286,0.050123659669036764,0.03598432607571385,80.13737836290784,0.06354418127927408,0.06500366824499712,0.051857178468767515,45.87155963302752,-0.7201393372953617,0.09457474091856832,0.07719137731484595,60.273972602739725,0.19071172177791595,0.8272355198860168,0.6325607299804688,19.432780504226685,2026-01-16,-8.066135
HWM,20,0.6017258352974215,0.07539162143215057,0.04451512222589993,82.11586901763224,0.2134310648426585,0.06829335201712046,0.05523130063258793,75.75757575757575,-0.31816138773535263,0.10109586580089903,0.0844782479562253,60.0,0.2129184901714325,0.45048922300338745,0.4207060933113098,18.274210214614868,2026-01-16,9.907473
MCD,21,0.6318051255055415,0.034530895817851,0.022086439246811695,82.19805380652548,-0.015149165807881726,0.051133799961380996,0.04039862012829001,65.59633027522935,-0.6201997188744535,0.045022051405759635,0.03676117186931626,59.817351598173516,0.17443346977233887,0.8391445875167847,0.7245263457298279,25.29574489593506,2026-01-16,5.483043
MRK,27,0.8676034149842778,0.020645799563274607,0.015745455809639833,88.99713467048711,-1.5557582240173216,0.08421483710671279,0.06855450509910588,40.36697247706422,-0.15322277540061213,0.08538962075536215,0.06485462353114603,59.817351598173516,0.14684608578681946,1.2014731168746948,1.1018730401992798,73.93320155143738,2026-01-16,5.3002357
REGN,16,0.2452940495614313,0.07306425182619065,0.055596383760051556,71.09330280480825,-0.2493533940590147,0.10695158970127136,0.08168735725115457,57.798165137614674,0.07397889090883503,0.09859248634837718,0.0788280434940089,59.817351598173516,0.1732390969991684,1.073842167854309,0.8580368757247925,16.670822381973267,2026-01-16,-3.198117
KEYS,24,0.8028500520810848,0.03644210340195066,0.02723736537668037,85.17458500286205,0.4924829976274281,0.05469578505087668,0.04279817538331624,73.39449541284404,-0.09842234437489261,0.09436841802376182,0.07495081030939241,59.817351598173516,0.11986827105283737,0.3733450174331665,0.33899328112602234,16.623324155807495,2026-01-16,10.151255
BRK-B,16,0.15081598651561456,0.05097617512727033,0.03640212510096519,66.3423010875787,0.09525143662450253,0.03514268509779183,0.027457861178071842,66.05504587155964,-0.17440133974522087,0.040407450160969825,0.03441000390640656,59.817351598173516,0.1568092554807663,0.8027285933494568,0.5201095938682556,19.19469118118286,2026-01-16,0.7249713
